session_number,country,sessions_count,avg_session_duration_sec,avg_session_duration_min
53,BH,2,307.0,5.116666666666666
53,BJ,3,674.3333333333334,11.238888888888889
53,BN,4,680.0,11.333333333333334
53,BO,20,375.65,6.260833333333333
53,BR,996,715.1345381526104,11.918908969210174
53,BS,8,822.875,13.714583333333334
53,BT,1,1171.0,19.516666666666666
53,BY,25,1279.76,21.329333333333334
53,CA,267,797.629213483146,13.2938202247191
53,CD,3,1718.0,28.633333333333333
53,CH,12,612.5,10.208333333333334
53,CI,9,700.8888888888889,11.681481481481482
53,CL,120,674.2,11.236666666666668
53,CM,3,145.33333333333334,2.4222222222222225
53,CN,47,884.4893617021277,14.741489361702127
53,CO,132,630.7121212121212,10.511868686868688
53,CR,23,876.1304347826087,14.60217391304348
53,CV,2,578.0,9.633333333333333
53,CW,2,138.5,2.308333333333333
53,CY,7,786.4285714285714,13.107142857142858
53,CZ,42,885.7142857142857,14.761904761904761
53,DE,248,789.4314516129032,13.157190860215053
53,DK,5,315.6,5.260000000000001
53,DO,37,706.9459459459459,11.782432432432433
53,EC,33,672.6060606060606,11.21010101010101
53,EE,5,2289.0,38.15
53,EG,3,2489.3333333333335,41.488888888888894
53,EH,1,2502.0,41.7
53,ES,171,674.8187134502924,11.246978557504873
53,ET,2,160.0,2.6666666666666665
53,FI,9,969.5555555555555,16.159259259259258
53,FJ,2,1278.5,21.308333333333334
53,FM,4,1074.25,17.904166666666665
53,FO,1,120.0,2.0
53,FR,268,798.7611940298508,13.31268656716418
53,GA,1,59.0,0.9833333333333333
53,GB,352,778.2982954545455,12.971638257575759
53,GE,19,898.0526315789474,14.967543859649123
53,GF,2,745.5,12.425
53,GG,1,55.0,0.9166666666666666
53,GH,7,440.85714285714283,7.347619047619047
53,GN,2,435.0,7.25
53,GR,38,675.8421052631579,11.264035087719298
53,GT,23,791.1304347826087,13.185507246376812
53,GU,3,1173.3333333333333,19.555555555555554
53,GY,7,865.8571428571429,14.430952380952382
53,HK,27,476.77777777777777,7.946296296296296
53,HN,13,524.8461538461538,8.747435897435897
53,HR,7,383.0,6.383333333333334
53,HT,4,305.0,5.083333333333333
53,HU,40,423.175,7.0529166666666665
53,ID,324,728.175925925926,12.136265432098766
53,IE,21,606.7142857142857,10.11190476190476
53,IL,42,589.4285714285714,9.823809523809524
53,IN,2423,591.6978951712753,9.86163158618792
53,IQ,2,77.5,1.2916666666666667
53,IT,347,674.0835734870317,11.234726224783861
53,JM,8,923.125,15.385416666666666
53,JO,15,457.93333333333334,7.6322222222222225
53,JP,1847,920.6589063345966,15.34431510557661
53,KE,3,905.6666666666666,15.094444444444443
53,KG,13,661.4615384615385,11.024358974358973
53,KN,1,741.0,12.35
53,KR,319,828.7460815047021,13.812434691745036
53,KW,14,697.7142857142857,11.628571428571428
53,KZ,70,801.5,13.358333333333333
53,LA,3,210.33333333333334,3.5055555555555555
53,LB,16,435.6875,7.261458333333334
53,LT,6,791.0,13.183333333333334
53,LU,2,521.5,8.691666666666666
53,LV,1,627.0,10.45
53,LY,13,401.84615384615387,6.697435897435898
53,MA,13,729.2307692307693,12.153846153846155
53,MD,3,1539.3333333333333,25.655555555555555
53,ME,3,405.6666666666667,6.761111111111111
53,MG,2,651.0,10.85
53,MK,7,713.1428571428571,11.885714285714284
53,ML,4,331.0,5.516666666666667
53,MM,15,662.8666666666667,11.047777777777778
53,MP,1,1782.0,29.7
53,MQ,5,2132.2,35.53666666666666
53,MT,2,433.5,7.225
53,MU,7,462.14285714285717,7.7023809523809526
53,MX,619,726.7221324717286,12.112035541195477
53,MY,56,564.2857142857143,9.404761904761905
53,MZ,4,597.75,9.9625
53,NA,3,1514.3333333333333,25.238888888888887
53,NC,2,203.5,3.3916666666666666
53,NE,5,647.6,10.793333333333333
53,NG,32,915.9375,15.265625
53,NI,16,366.9375,6.115625
53,NL,32,756.4375,12.607291666666667
53,NO,12,325.6666666666667,5.427777777777778
53,NP,7,336.42857142857144,5.607142857142858
53,NZ,38,870.1315789473684,14.50219298245614
53,OM,4,143.75,2.3958333333333335
53,PA,12,806.9166666666666,13.448611111111111
53,PE,129,608.5581395348837,10.14263565891473
53,PF,2,57.0,0.95
53,PH,150,775.9466666666667,12.932444444444446
53,PK,7,436.7142857142857,7.2785714285714285
53,PL,67,683.5970149253732,11.393283582089554
53,PR,44,533.3636363636364,8.889393939393939
53,PS,15,873.3333333333334,14.555555555555555
53,PT,14,581.8571428571429,9.697619047619048
53,PY,6,636.3333333333334,10.605555555555556
53,QA,8,549.125,9.152083333333334
53,RE,10,583.8,9.729999999999999
53,RO,48,967.6458333333334,16.127430555555556
53,RS,19,758.4736842105264,12.641228070175439
53,RU,808,829.9269801980198,13.832116336633664
53,SA,25,850.92,14.181999999999999
53,SD,3,249.0,4.15
53,SE,12,588.9166666666666,9.815277777777776
53,SG,34,518.7352941176471,8.645588235294118
53,SI,9,415.6666666666667,6.927777777777778
53,SK,40,651.075,10.85125
53,SL,3,454.6666666666667,7.577777777777778
53,SN,6,444.8333333333333,7.413888888888889
53,SR,1,269.0,4.483333333333333
53,SV,16,648.9375,10.815625
53,SX,1,97.0,1.6166666666666667
53,TG,3,239.66666666666666,3.9944444444444445
53,TH,89,929.1797752808989,15.48632958801498
53,TJ,19,675.4736842105264,11.257894736842106
53,TM,1,961.0,16.016666666666666
53,TN,9,296.8888888888889,4.948148148148149
53,TR,106,595.1792452830189,9.919654088050315
53,TT,17,300.05882352941177,5.000980392156863
53,TW,154,874.2857142857143,14.571428571428573
53,TZ,1,862.0,14.366666666666667
53,UA,77,950.5974025974026,15.843290043290043
53,UG,4,699.25,11.654166666666667
53,US,11898,807.8023197175996,13.463371995293327
53,UY,12,462.9166666666667,7.715277777777778
53,UZ,38,586.8421052631579,9.780701754385966
53,Unknown,12649,760.2970985848684,12.671618309747807
53,VE,1,1025.0,17.083333333333332
53,VI,2,697.0,11.616666666666667
53,VN,68,517.5588235294117,8.625980392156862
53,XK,1,878.0,14.633333333333333
53,YE,18,460.5,7.675
53,ZA,57,609.4561403508771,10.157602339181286
53,ZM,2,865.5,14.425
53,ZW,2,767.5,12.791666666666666
54,AD,1,415.0,6.916666666666667
54,AE,33,751.2727272727273,12.521212121212121
54,AF,4,1668.75,27.8125
54,AG,3,1668.3333333333333,27.805555555555554
54,AL,5,618.8,10.313333333333333
54,AM,5,1072.4,17.873333333333335
54,AO,3,344.3333333333333,5.738888888888889
54,AR,286,654.4615384615385,10.907692307692308
54,AS,1,36.0,0.6
54,AT,18,790.0555555555555,13.167592592592593
54,AU,170,802.6058823529412,13.376764705882353
54,AW,1,335.0,5.583333333333333
54,AZ,30,764.9333333333333,12.748888888888889
54,BA,1,721.0,12.016666666666667
54,BB,3,462.0,7.7
54,BD,25,436.8,7.28
54,BE,26,572.0,9.533333333333333
54,BF,8,746.375,12.439583333333333
54,BG,20,679.75,11.329166666666667
54,BH,2,539.0,8.983333333333333
54,BJ,2,62.5,1.0416666666666667
54,BN,4,340.0,5.666666666666667
54,BO,19,530.6842105263158,8.844736842105265
54,BR,970,716.1340206185567,11.93556701030928
54,BS,8,540.375,9.00625
54,BT,1,707.0,11.783333333333333
54,BY,25,499.76,8.329333333333333
54,CA,260,759.6961538461538,12.661602564102564
54,CD,1,29.0,0.48333333333333334
54,CH,12,641.3333333333334,10.68888888888889
54,CI,8,282.125,4.702083333333333
54,CL,115,737.9130434782609,12.298550724637682
54,CM,3,465.0,7.75
54,CN,47,939.2765957446809,15.654609929078015
54,CO,127,617.1732283464567,10.286220472440943
54,CR,21,738.7142857142857,12.311904761904762
54,CV,1,121.0,2.0166666666666666
54,CW,2,317.0,5.283333333333333
54,CY,5,660.4,11.006666666666666
54,CZ,39,780.5897435897435,13.009829059829059
54,DE,240,845.5416666666666,14.09236111111111
54,DK,5,827.2,13.786666666666667
54,DO,35,650.0285714285715,10.833809523809524
54,EC,31,566.6774193548387,9.444623655913977
54,EE,5,305.4,5.09
54,EG,3,848.3333333333334,14.13888888888889
54,EH,1,2096.0,34.93333333333333
54,ES,168,806.1488095238095,13.435813492063492
54,ET,2,403.0,6.716666666666667
54,FI,9,617.4444444444445,10.290740740740741
54,FJ,2,998.5,16.641666666666666
54,FM,4,523.5,8.725
54,FO,1,156.0,2.6
54,FR,262,784.7328244274809,13.07888040712468
54,GB,345,785.8347826086956,13.097246376811594
54,GE,19,691.1578947368421,11.519298245614035
54,GF,2,305.0,5.083333333333333
54,GG,1,215.0,3.5833333333333335
54,GH,6,394.8333333333333,6.580555555555555
54,GN,2,464.5,7.741666666666666
54,GR,35,675.8285714285714,11.263809523809524
54,GT,23,784.0434782608696,13.067391304347828
54,GU,3,1399.3333333333333,23.32222222222222
54,GY,7,336.14285714285717,5.602380952380953
54,HK,25,731.2,12.186666666666667
54,HN,12,725.6666666666666,12.094444444444443
54,HR,7,616.5714285714286,10.276190476190475
54,HT,4,1442.25,24.0375
54,HU,38,814.9473684210526,13.582456140350876
54,ID,316,798.9430379746835,13.31571729957806
54,IE,20,418.5,6.975
54,IL,41,595.5853658536586,9.926422764227643
54,IN,2315,608.4133909287257,10.140223182145428
54,IQ,2,31.5,0.525
54,IT,337,703.3382789317508,11.722304648862513
54,JM,8,603.125,10.052083333333334
54,JO,15,1525.6,25.426666666666666
54,JP,1808,911.4258849557522,15.190431415929202
54,KE,2,262.5,4.375
54,KG,12,835.6666666666666,13.927777777777777
54,KN,1,162.0,2.7
54,KR,312,1014.4935897435897,16.908226495726495
54,KW,14,713.7857142857143,11.896428571428572
54,KZ,70,663.0857142857143,11.051428571428572
54,LA,3,283.3333333333333,4.722222222222222
54,LB,14,864.9285714285714,14.415476190476191
54,LT,6,760.8333333333334,12.680555555555555
54,LU,2,1120.5,18.675
54,LV,1,316.0,5.266666666666667
54,LY,13,299.38461538461536,4.989743589743589
54,MA,12,378.0833333333333,6.301388888888889
54,MD,3,645.6666666666666,10.761111111111111
54,ME,3,841.0,14.016666666666667
54,MG,2,270.0,4.5
54,MK,7,699.1428571428571,11.652380952380952
54,ML,4,434.25,7.2375
54,MM,13,809.5384615384615,13.492307692307692
54,MP,1,530.0,8.833333333333334
54,MQ,5,448.8,7.48
54,MT,2,260.5,4.341666666666667
54,MU,7,313.85714285714283,5.23095238095238
54,MX,600,698.3266666666667,11.63877777777778
54,MY,53,846.0754716981132,14.10125786163522
54,MZ,4,813.0,13.55
54,NA,3,584.6666666666666,9.744444444444444
54,NC,2,287.0,4.783333333333333
54,NE,4,594.0,9.9
54,NG,30,1155.3,19.255
54,NI,15,432.0,7.2
54,NL,32,815.34375,13.5890625
54,NO,12,408.8333333333333,6.813888888888888
54,NP,7,1039.2857142857142,17.32142857142857
54,NZ,37,728.6216216216217,12.143693693693695
54,OM,3,271.6666666666667,4.527777777777778
54,PA,12,356.1666666666667,5.936111111111112
54,PE,125,612.352,10.205866666666667
54,PF,2,509.0,8.483333333333333
54,PH,144,682.2777777777778,11.371296296296297
54,PK,7,505.42857142857144,8.423809523809524
54,PL,63,780.8571428571429,13.014285714285714
54,PR,42,574.3333333333334,9.572222222222223
54,PS,14,632.2142857142857,10.536904761904761
54,PT,14,336.85714285714283,5.614285714285714
54,PY,6,541.5,9.025
54,QA,8,729.875,12.164583333333333
54,RE,10,574.4,9.573333333333332
54,RO,46,952.8913043478261,15.881521739130436
54,RS,16,719.6875,11.994791666666666
54,RU,780,759.6730769230769,12.66121794871795
54,SA,24,729.4166666666666,12.156944444444443
54,SD,3,108.0,1.8
54,SE,12,735.0,12.25
54,SG,33,604.5757575757576,10.076262626262627
54,SI,9,1427.888888888889,23.798148148148147
54,SK,40,651.625,10.860416666666667
54,SL,3,406.0,6.766666666666667
54,SN,6,389.3333333333333,6.488888888888889
54,SR,1,255.0,4.25
54,SV,15,1172.4666666666667,19.54111111111111
54,SX,1,767.0,12.783333333333333
54,TG,3,1351.0,22.516666666666666
54,TH,89,624.2134831460675,10.403558052434457
54,TJ,18,477.5,7.958333333333333
54,TM,1,1721.0,28.683333333333334
54,TN,7,266.14285714285717,4.435714285714286
54,TR,101,613.9702970297029,10.232838283828382
54,TT,17,873.4705882352941,14.557843137254903
54,TW,149,839.1073825503356,13.985123042505593
54,TZ,1,112.0,1.8666666666666667
54,UA,71,833.2253521126761,13.887089201877934
54,UG,4,712.25,11.870833333333334
54,US,11595,794.8401034928849,13.247335058214748
54,UY,12,601.1666666666666,10.019444444444444
54,UZ,36,422.3333333333333,7.038888888888889
54,Unknown,12289,755.2534787208073,12.58755797868012
54,VE,1,2972.0,49.53333333333333
54,VI,2,563.0,9.383333333333333
54,VN,66,612.969696969697,10.216161616161617
54,XK,1,65.0,1.0833333333333333
54,YE,18,327.72222222222223,5.462037037037037
54,ZA,57,694.8771929824561,11.581286549707603
54,ZM,2,570.5,9.508333333333333
54,ZW,1,376.0,6.266666666666667
55,AE,30,718.0333333333333,11.967222222222222
55,AF,3,457.6666666666667,7.627777777777778
55,AG,3,774.6666666666666,12.91111111111111
55,AL,5,435.6,7.260000000000001
55,AM,5,932.0,15.533333333333333
55,AO,3,734.6666666666666,12.244444444444444
55,AR,275,717.1236363636364,11.952060606060606
55,AS,1,10.0,0.16666666666666666
55,AT,18,654.6111111111111,10.910185185185185
55,AU,167,967.2874251497007,16.121457085828343
55,AW,1,461.0,7.683333333333334
55,AZ,26,1296.576923076923,21.609615384615385
55,BA,1,75.0,1.25
55,BB,3,315.6666666666667,5.261111111111111
55,BD,25,603.76,10.062666666666667
55,BE,25,1030.32,17.172
55,BF,8,408.75,6.8125
55,BG,20,1268.5,21.141666666666666
55,BH,2,424.5,7.075
55,BJ,2,69.0,1.15
55,BN,4,704.25,11.7375
55,BO,19,617.1578947368421,10.2859649122807
55,BR,935,744.0941176470589,12.401568627450981
55,BS,8,733.25,12.220833333333333
55,BT,1,1109.0,18.483333333333334
55,BY,25,936.64,15.610666666666667
55,CA,253,779.7193675889328,12.99532279314888
55,CD,1,936.0,15.6
55,CH,11,940.4545454545455,15.674242424242426
55,CI,8,451.125,7.51875
55,CL,109,648.256880733945,10.80428134556575
55,CM,2,339.0,5.65
55,CN,44,795.5909090909091,13.259848484848485
55,CO,122,691.9426229508197,11.532377049180328
55,CR,21,710.5238095238095,11.842063492063492
55,CV,1,47.0,0.7833333333333333
55,CW,2,387.5,6.458333333333333
55,CY,5,764.4,12.74
55,CZ,37,860.6486486486486,14.344144144144144
55,DE,230,866.7913043478261,14.446521739130436
55,DK,4,301.0,5.016666666666667
55,DO,33,768.0,12.8
55,EC,31,345.16129032258067,5.752688172043011
55,EE,5,2863.6,47.72666666666667
55,EG,3,496.0,8.266666666666667
55,EH,1,3259.0,54.31666666666667
55,ES,162,693.4320987654321,11.557201646090535
55,ET,2,127.5,2.125
55,FI,8,503.375,8.389583333333333
55,FJ,1,2683.0,44.71666666666667
55,FM,4,430.25,7.170833333333333
55,FO,1,115.0,1.9166666666666667
55,FR,254,762.2874015748032,12.70479002624672
55,GB,331,747.7703927492447,12.462839879154078
55,GE,16,789.9375,13.165625
55,GF,2,747.5,12.458333333333334
55,GG,1,486.0,8.1
55,GH,6,1000.6666666666666,16.677777777777777
55,GN,2,97.0,1.6166666666666667
55,GR,34,539.2941176470588,8.988235294117647
55,GT,21,433.6190476190476,7.226984126984126
55,GU,3,1114.3333333333333,18.57222222222222
55,GY,7,688.4285714285714,11.473809523809525
55,HK,25,626.68,10.444666666666667
55,HN,11,550.0,9.166666666666666
55,HR,7,954.0,15.9
55,HT,4,182.0,3.033333333333333
55,HU,36,491.3611111111111,8.189351851851852
55,ID,304,782.4276315789474,13.04046052631579
55,IE,20,564.55,9.409166666666666
55,IL,37,540.0540540540541,9.0009009009009
55,IN,2227,628.7988325101032,10.479980541835054
55,IQ,2,44.0,0.7333333333333333
55,IT,330,641.0969696969697,10.684949494949496
55,JM,8,2315.25,38.5875
55,JO,15,635.4,10.59
55,JP,1768,878.158371040724,14.635972850678733
55,KE,2,280.0,4.666666666666667
55,KG,12,574.75,9.579166666666667
55,KN,1,204.0,3.4
55,KR,309,904.6601941747573,15.077669902912621
55,KW,14,1298.5714285714287,21.642857142857146
55,KZ,68,698.5441176470588,11.642401960784314
55,LA,3,464.0,7.733333333333333
55,LB,13,605.0,10.083333333333334
55,LT,6,955.6666666666666,15.927777777777777
55,LU,2,613.0,10.216666666666667
55,LV,1,2588.0,43.13333333333333
55,LY,12,961.3333333333334,16.022222222222222
55,MA,12,920.3333333333334,15.33888888888889
55,MD,3,649.6666666666666,10.827777777777778
55,ME,3,1389.0,23.15
55,MG,2,860.5,14.341666666666667
55,MK,7,442.7142857142857,7.378571428571429
55,ML,4,843.25,14.054166666666667
55,MM,13,491.0769230769231,8.184615384615386
55,MP,1,85.0,1.4166666666666667
55,MQ,5,498.0,8.3
55,MT,2,1745.0,29.083333333333332
55,MU,7,600.0,10.0
55,MX,582,678.7353951890034,11.31225658648339
55,MY,49,553.2448979591836,9.220748299319727
55,MZ,4,778.0,12.966666666666667
55,NA,3,1096.0,18.266666666666666
55,NC,2,139.0,2.316666666666667
55,NE,4,558.0,9.3
55,NG,30,657.2,10.953333333333335
55,NI,13,474.7692307692308,7.912820512820513
55,NL,32,964.125,16.06875
55,NO,12,478.75,7.979166666666667
55,NP,7,2144.1428571428573,35.73571428571429
55,NZ,36,732.5277777777778,12.208796296296297
55,OM,3,275.0,4.583333333333333
55,PA,10,418.1,6.968333333333334
55,PE,113,517.5044247787611,8.625073746312685
55,PF,2,244.5,4.075
55,PH,141,775.5744680851063,12.926241134751772
55,PK,7,703.5714285714286,11.726190476190476
55,PL,59,800.6779661016949,13.344632768361581
55,PR,41,562.5121951219512,9.37520325203252
55,PS,14,744.9285714285714,12.415476190476191
55,PT,14,472.2857142857143,7.871428571428571
55,PY,6,617.1666666666666,10.28611111111111
55,QA,8,459.5,7.658333333333333
55,RE,10,1302.9,21.715
55,RO,46,587.4782608695652,9.791304347826088
55,RS,15,480.2,8.003333333333334
55,RU,751,825.699067909454,13.761651131824234
55,SA,23,679.3913043478261,11.323188405797103
55,SD,3,221.0,3.683333333333333
55,SE,12,504.6666666666667,8.411111111111111
55,SG,33,820.6969696969697,13.678282828282828
55,SI,8,1327.0,22.116666666666667
55,SK,39,640.9230769230769,10.682051282051281
55,SL,3,572.6666666666666,9.544444444444444
55,SN,6,430.1666666666667,7.169444444444445
55,SR,1,216.0,3.6
55,SV,15,1009.2666666666667,16.82111111111111
55,SX,1,696.0,11.6
55,TG,1,909.0,15.15
55,TH,85,782.8235294117648,13.047058823529413
55,TJ,17,298.8235294117647,4.980392156862745
55,TM,1,174.0,2.9
55,TN,6,286.0,4.766666666666667
55,TR,92,688.2934782608696,11.471557971014494
55,TT,16,520.125,8.66875
55,TW,146,774.986301369863,12.916438356164383
55,TZ,1,116.0,1.9333333333333333
55,UA,68,961.7205882352941,16.028676470588234
55,UG,4,394.0,6.566666666666666
55,US,11304,805.7143489030432,13.428572481717387
55,UY,12,690.3333333333334,11.505555555555556
55,UZ,35,626.4,10.44
55,Unknown,11943,746.2598174662983,12.437663624438304
55,VE,1,382.0,6.366666666666666
55,VI,2,108.5,1.8083333333333333
55,VN,63,572.3015873015873,9.53835978835979
55,XK,1,35.0,0.5833333333333334
55,YE,15,1245.8666666666666,20.764444444444443
55,ZA,57,740.9473684210526,12.349122807017544
55,ZM,2,141.0,2.35
55,ZW,1,469.0,7.816666666666666
56,AE,30,725.6,12.093333333333334
56,AF,3,550.3333333333334,9.172222222222222
56,AG,3,327.3333333333333,5.455555555555555
56,AL,5,662.4,11.04
56,AM,5,405.4,6.756666666666666
56,AO,3,816.6666666666666,13.61111111111111
56,AR,272,675.2279411764706,11.253799019607843
56,AS,1,64.0,1.0666666666666667
56,AT,18,799.1111111111111,13.318518518518518
56,AU,164,770.8231707317074,12.847052845528456
56,AW,1,11909.0,198.48333333333332
56,AZ,26,1084.1538461538462,18.06923076923077
56,BA,1,265.0,4.416666666666667
56,BB,3,754.6666666666666,12.577777777777778
56,BD,24,346.0416666666667,5.767361111111112
56,BE,25,1205.32,20.088666666666665
56,BF,8,1248.25,20.804166666666667
56,BG,20,636.25,10.604166666666666
56,BH,2,195.0,3.25
56,BJ,1,1406.0,23.433333333333334
56,BN,4,852.5,14.208333333333334
56,BO,19,429.10526315789474,7.151754385964912
56,BR,904,705.6493362831858,11.760822271386429
56,BS,7,1512.7142857142858,25.211904761904762
56,BT,1,221.0,3.683333333333333
56,BY,25,714.96,11.916
56,CA,247,723.7246963562753,12.06207827260459
56,CD,1,94.0,1.5666666666666667
56,CH,11,461.90909090909093,7.698484848484849
56,CI,8,750.875,12.514583333333333
56,CL,107,577.0934579439253,9.618224299065421
56,CM,2,694.5,11.575
56,CN,43,696.8372093023256,11.613953488372093
56,CO,115,500.2,8.336666666666666
56,CR,19,622.8421052631579,10.380701754385965
56,CV,1,77.0,1.2833333333333334
56,CW,1,52.0,0.8666666666666667
56,CY,5,800.6,13.343333333333334
56,CZ,34,840.2941176470588,14.004901960784313
56,DE,225,907.1333333333333,15.118888888888888
56,DK,4,679.5,11.325
56,DO,29,795.0,13.25
56,EC,27,445.1111111111111,7.4185185185185185
56,EE,5,577.8,9.629999999999999
56,EG,3,115.33333333333333,1.922222222222222
56,EH,1,3504.0,58.4
56,ES,154,680.4090909090909,11.340151515151515
56,ET,2,279.5,4.658333333333333
56,FI,8,475.625,7.927083333333333
56,FJ,1,143.0,2.3833333333333333
56,FM,4,389.75,6.495833333333334
56,FO,1,676.0,11.266666666666667
56,FR,250,752.6,12.543333333333333
56,GB,314,813.9968152866242,13.566613588110403
